"fact_id","time_id","fault_label","condition_id","shaft_rpm","engine_load","fuel_flow","air_pressure","ambient_temp","oil_temp","oil_pressure","vibration_x","vibration_y","vibration_z","cyl1_pressure","cyl1_exhaust_temp","cyl2_pressure","cyl2_exhaust_temp","cyl3_pressure","cyl3_exhaust_temp","cyl4_pressure","cyl4_exhaust_temp","sfoc","load_factor"
"147",230,2,1,"931.47","72.03","123.32","1.12","33.07","81.96","3.14","0.07","0.0357","0.0536","100.31","432.11","134.20","351.41","148.17","427.12","145.60","403.36","1.71","0.72"
"148",16,2,1,"931.47","72.03","123.32","1.12","33.07","81.96","3.14","0.07","0.0357","0.0536","100.31","432.11","134.20","351.41","148.17","427.12","145.60","403.36","1.71","0.72"
"149",230,6,1,"1008.78","66.96","138.02","0.66","30.37","80.18","4.05","0.05","0.0573","0.0485","139.94","495.57","159.95","429.76","147.83","398.25","153.49","502.50","2.06","0.67"
"150",16,6,1,"1008.78","66.96","138.02","0.66","30.37","80.18","4.05","0.05","0.0573","0.0485","139.94","495.57","159.95","429.76","147.83","398.25","153.49","502.50","2.06","0.67"
"151",230,0,1,"1041.78","79.92","133.97","1.14","32.33","85.82","3.67","0.05","0.0377","0.0150","135.50","407.96","153.25","463.13","158.26","423.61","141.96","433.06","1.68","0.80"
"152",16,0,1,"1041.78","79.92","133.97","1.14","32.33","85.82","3.67","0.05","0.0377","0.0150","135.50","407.96","153.25","463.13","158.26","423.61","141.96","433.06","1.68","0.80"
"153",230,0,1,"991.73","93.96","130.31","1.19","24.74","74.73","3.17","0.03","0.0361","0.0762","145.19","450.31","133.40","429.54","158.09","424.53","130.52","393.67","1.39","0.94"
"154",16,0,1,"991.73","93.96","130.31","1.19","24.74","74.73","3.17","0.03","0.0361","0.0762","145.19","450.31","133.40","429.54","158.09","424.53","130.52","393.67","1.39","0.94"
"155",230,0,1,"925.21","62.05","125.06","1.31","24.80","77.41","3.16","0.05","0.0474","0.0445","145.29","395.68","135.21","404.47","148.37","391.58","152.65","401.16","2.02","0.62"
"156",16,0,1,"925.21","62.05","125.06","1.31","24.80","77.41","3.16","0.05","0.0474","0.0445","145.29","395.68","135.21","404.47","148.37","391.58","152.65","401.16","2.02","0.62"
"157",230,0,1,"998.48","72.95","171.43","1.20","29.39","76.37","3.47","0.03","0.0800","0.0427","133.88","421.02","150.92","448.28","143.50","401.29","147.58","423.16","2.35","0.73"
"158",16,0,1,"998.48","72.95","171.43","1.20","29.39","76.37","3.47","0.03","0.0800","0.0427","133.88","421.02","150.92","448.28","143.50","401.29","147.58","423.16","2.35","0.73"
"159",230,7,1,"1007.75","83.69","134.69","1.15","28.04","83.24","1.59","0.03","0.0603","0.3818","134.42","405.50","147.20","527.59","137.94","459.63","139.36","472.77","1.61","0.84"
"160",16,7,1,"1007.75","83.69","134.69","1.15","28.04","83.24","1.59","0.03","0.0603","0.3818","134.42","405.50","147.20","527.59","137.94","459.63","139.36","472.77","1.61","0.84"
"161",230,0,1,"1055.00","66.49","131.08","1.04","27.61","79.02","3.51","0.02","0.0255","0.0747","143.87","476.90","145.00","470.55","155.35","431.01","141.10","383.46","1.97","0.66"
"162",16,0,1,"1055.00","66.49","131.08","1.04","27.61","79.02","3.51","0.02","0.0255","0.0747","143.87","476.90","145.00","470.55","155.35","431.01","141.10","383.46","1.97","0.66"
"163",230,0,1,"934.20","78.39","151.73","1.09","23.17","86.62","4.31","0.03","0.0391","0.0338","168.09","416.83","143.64","464.34","153.02","424.75","149.64","405.66","1.94","0.78"
"164",16,0,1,"934.20","78.39","151.73","1.09","23.17","86.62","4.31","0.03","0.0391","0.0338","168.09","416.83","143.64","464.34","153.02","424.75","149.64","405.66","1.94","0.78"
"165",230,0,1,"908.98","63.78","135.36","1.09","24.06","76.45","3.51","0.02","0.0273","0.1051","137.45","428.72","136.57","431.76","134.54","423.73","133.72","438.72","2.12","0.64"
"166",16,0,1,"908.98","63.78","135.36","1.09","24.06","76.45","3.51","0.02","0.0273","0.1051","137.45","428.72","136.57","431.76","134.54","423.73","133.72","438.72","2.12","0.64"
"167",230,6,1,"993.30","75.90","121.14","0.65","27.73","74.13","3.78","0.05","0.0254","0.0613","144.00","410.28","157.99","390.81","146.22","425.55","122.86","395.90","1.60","0.76"
"168",16,6,1,"993.30","75.90","121.14","0.65","27.73","74.13","3.78","0.05","0.0254","0.0613","144.00","410.28","157.99","390.81","146.22","425.55","122.86","395.90","1.60","0.76"
"169",230,0,1,"871.28","64.21","127.41","1.17","32.88","84.29","3.74","0.06","0.0524","0.0589","152.72","392.24","153.81","418.80","127.53","447.90","145.33","414.70","1.98","0.64"
"170",16,0,1,"871.28","64.21","127.41","1.17","32.88","84.29","3.74","0.06","0.0524","0.0589","152.72","392.24","153.81","418.80","127.53","447.90","145.33","414.70","1.98","0.64"
"171",230,0,1,"878.64","55.73","117.48","1.16","26.38","78.40","3.85","0.06","0.0159","0.0419","150.37","384.39","144.09","435.53","141.25","408.28","137.54","449.46","2.11","0.56"
"172",16,0,1,"878.64","55.73","117.48","1.16","26.38","78.40","3.85","0.06","0.0159","0.0419","150.37","384.39","144.09","435.53","141.25","408.28","137.54","449.46","2.11","0.56"
"173",230,0,1,"984.93","78.08","135.90","1.12","30.81","78.90","3.67","0.06","0.0267","0.0340","142.91","427.75","147.63","461.48","156.06","434.74","138.70","424.05","1.74","0.78"
"174",16,0,1,"984.93","78.08","135.90","1.12","30.81","78.90","3.67","0.06","0.0267","0.0340","142.91","427.75","147.63","461.48","156.06","434.74","138.70","424.05","1.74","0.78"
"175",230,0,1,"1049.31","63.15","144.40","0.99","23.76","80.91","4.14","0.09","0.0519","0.0707","141.15","479.17","139.34","387.41","143.15","412.12","132.95","419.16","2.29","0.63"
"176",16,0,1,"1049.31","63.15","144.40","0.99","23.76","80.91","4.14","0.09","0.0519","0.0707","141.15","479.17","139.34","387.41","143.15","412.12","132.95","419.16","2.29","0.63"
"177",230,0,1,"987.34","79.01","135.65","1.30","23.24","75.85","3.10","0.02","0.0526","0.0584","137.90","462.79","143.01","398.65","156.59","433.74","154.03","411.08","1.72","0.79"
"178",16,0,1,"987.34","79.01","135.65","1.30","23.24","75.85","3.10","0.02","0.0526","0.0584","137.90","462.79","143.01","398.65","156.59","433.74","154.03","411.08","1.72","0.79"
"179",230,0,1,"980.91","52.63","130.05","1.15","29.39","74.09","3.49","0.03","0.0270","0.0697","145.45","358.92","138.81","397.80","136.48","429.92","116.42","377.63","2.47","0.53"
"180",16,0,1,"980.91","52.63","130.05","1.15","29.39","74.09","3.49","0.03","0.0270","0.0697","145.45","358.92","138.81","397.80","136.48","429.92","116.42","377.63","2.47","0.53"
"181",230,7,1,"989.44","50.54","148.43","1.38","30.24","77.47","2.43","0.05","0.0398","0.4940","146.56","393.84","129.60","492.27","145.73","448.34","119.40","409.96","2.94","0.51"
"182",16,7,1,"989.44","50.54","148.43","1.38","30.24","77.47","2.43","0.05","0.0398","0.4940","146.56","393.84","129.60","492.27","145.73","448.34","119.40","409.96","2.94","0.51"
"183",230,1,1,"913.72","73.02","102.77","1.10","21.77","81.36","3.59","0.08","0.0769","0.0652","137.07","425.83","138.72","420.60","139.06","408.73","154.10","375.37","1.41","0.73"
"184",16,1,1,"913.72","73.02","102.77","1.10","21.77","81.36","3.59","0.08","0.0769","0.0652","137.07","425.83","138.72","420.60","139.06","408.73","154.10","375.37","1.41","0.73"
"185",230,0,1,"921.73","59.17","129.74","1.25","28.28","80.77","3.11","0.04","0.0586","0.0329","140.07","425.17","157.13","444.43","142.07","400.93","146.25","470.62","2.19","0.59"
"186",16,0,1,"921.73","59.17","129.74","1.25","28.28","80.77","3.11","0.04","0.0586","0.0329","140.07","425.17","157.13","444.43","142.07","400.93","146.25","470.62","2.19","0.59"
"187",230,0,1,"946.07","65.47","143.73","1.29","27.66","93.33","3.42","0.04","0.0796","0.0454","141.23","477.62","133.90","369.40","143.89","418.12","138.46","404.06","2.20","0.65"
"188",16,0,1,"946.07","65.47","143.73","1.29","27.66","93.33","3.42","0.04","0.0796","0.0454","141.23","477.62","133.90","369.40","143.89","418.12","138.46","404.06","2.20","0.65"
"189",230,0,1,"911.39","69.95","146.90","1.13","29.90","85.70","3.47","0.05","0.0421","0.0774","129.12","379.22","136.75","379.53","113.73","373.40","142.97","410.63","2.10","0.70"
"190",16,0,1,"911.39","69.95","146.90","1.13","29.90","85.70","3.47","0.05","0.0421","0.0774","129.12","379.22","136.75","379.53","113.73","373.40","142.97","410.63","2.10","0.70"
"191",230,0,1,"964.38","79.20","125.01","1.23","24.73","77.61","3.58","0.03","0.0349","0.0270","163.56","466.59","147.10","353.32","147.85","426.10","150.10","375.48","1.58","0.79"
"192",16,0,1,"964.38","79.20","125.01","1.23","24.73","77.61","3.58","0.03","0.0349","0.0270","163.56","466.59","147.10","353.32","147.85","426.10","150.10","375.48","1.58","0.79"
"193",230,0,1,"1034.98","52.54","139.04","1.04","28.75","73.68","2.92","0.04","0.0360","0.0642","150.04","379.41","140.31","413.44","130.16","463.59","139.19","352.34","2.65","0.53"
"194",16,0,1,"1034.98","52.54","139.04","1.04","28.75","73.68","2.92","0.04","0.0360","0.0642","150.04","379.41","140.31","413.44","130.16","463.59","139.19","352.34","2.65","0.53"
"195",230,0,1,"989.86","62.49","117.50","1.32","30.00","80.68","3.42","0.07","0.0446","0.0646","146.14","380.42","154.00","437.68","151.70","427.45","137.32","393.10","1.88","0.62"
"196",16,0,1,"989.86","62.49","117.50","1.32","30.00","80.68","3.42","0.07","0.0446","0.0646","146.14","380.42","154.00","437.68","151.70","427.45","137.32","393.10","1.88","0.62"
"197",230,5,1,"1076.72","55.77","149.85","1.06","25.33","97.65","2.02","0.07","0.0677","0.0633","142.29","399.63","138.47","389.11","139.12","397.90","155.83","448.62","2.69","0.56"
"198",16,5,1,"1076.72","55.77","149.85","1.06","25.33","97.65","2.02","0.07","0.0677","0.0633","142.29","399.63","138.47","389.11","139.12","397.90","155.83","448.62","2.69","0.56"
"199",230,0,1,"880.88","90.17","135.33","1.32","27.78","78.11","3.35","0.07","0.0075","0.0586","140.09","436.43","150.62","430.97","154.17","379.49","149.39","464.11","1.50","0.90"
"200",16,0,1,"880.88","90.17","135.33","1.32","27.78","78.11","3.35","0.07","0.0075","0.0586","140.09","436.43","150.62","430.97","154.17","379.49","149.39","464.11","1.50","0.90"
"201",230,5,1,"909.65","79.40","135.97","1.18","28.83","97.08","1.31","0.05","0.0690","0.0735","136.54","415.29","156.62","348.27","145.00","433.98","145.21","425.48","1.71","0.79"
"202",16,5,1,"909.65","79.40","135.97","1.18","28.83","97.08","1.31","0.05","0.0690","0.0735","136.54","415.29","156.62","348.27","145.00","433.98","145.21","425.48","1.71","0.79"
"203",230,0,1,"878.31","73.32","118.54","1.27","28.14","80.75","2.88","0.05","0.0556","0.0513","151.63","441.50","136.99","444.74","134.85","425.57","149.46","465.02","1.62","0.73"
"204",16,0,1,"878.31","73.32","118.54","1.27","28.14","80.75","2.88","0.05","0.0556","0.0513","151.63","441.50","136.99","444.74","134.85","425.57","149.46","465.02","1.62","0.73"
"205",230,0,1,"943.25","70.43","135.72","1.16","30.38","70.74","3.84","0.08","0.0821","0.0487","142.81","489.40","147.92","469.99","153.78","407.23","162.15","381.85","1.93","0.70"
"206",16,0,1,"943.25","70.43","135.72","1.16","30.38","70.74","3.84","0.08","0.0821","0.0487","142.81","489.40","147.92","469.99","153.78","407.23","162.15","381.85","1.93","0.70"
"207",230,0,1,"999.67","53.65","136.08","1.19","27.44","73.07","2.28","0.09","0.0468","0.0804","122.39","432.38","146.28","432.45","130.02","442.98","151.72","388.33","2.54","0.54"
"208",16,0,1,"999.67","53.65","136.08","1.19","27.44","73.07","2.28","0.09","0.0468","0.0804","122.39","432.38","146.28","432.45","130.02","442.98","151.72","388.33","2.54","0.54"
"209",230,0,1,"895.85","74.23","122.44","1.06","28.49","86.77","2.74","0.03","0.0872","0.0341","140.75","442.44","143.95","411.38","135.30","411.43","144.52","463.70","1.65","0.74"
"210",16,0,1,"895.85","74.23","122.44","1.06","28.49","86.77","2.74","0.03","0.0872","0.0341","140.75","442.44","143.95","411.38","135.30","411.43","144.52","463.70","1.65","0.74"
"211",230,0,1,"988.80","56.97","138.87","1.33","28.55","90.33","3.70","0.02","0.0397","0.0681","147.29","421.88","163.07","397.63","160.61","479.36","137.43","395.16","2.44","0.57"
"212",16,0,1,"988.80","56.97","138.87","1.33","28.55","90.33","3.70","0.02","0.0397","0.0681","147.29","421.88","163.07","397.63","160.61","479.36","137.43","395.16","2.44","0.57"
"213",230,0,1,"979.60","64.58","107.72","1.24","31.87","81.48","3.61","0.05","0.0624","0.0829","145.45","384.27","157.42","439.43","144.16","390.06","148.92","434.06","1.67","0.65"
"214",16,0,1,"979.60","64.58","107.72","1.24","31.87","81.48","3.61","0.05","0.0624","0.0829","145.45","384.27","157.42","439.43","144.16","390.06","148.92","434.06","1.67","0.65"
"215",230,0,1,"1004.54","69.65","141.60","1.08","29.79","84.02","3.65","0.07","0.0596","0.0576","131.50","428.08","151.92","437.81","149.60","439.47","134.38","439.81","2.03","0.70"
"216",16,0,1,"1004.54","69.65","141.60","1.08","29.79","84.02","3.65","0.07","0.0596","0.0576","131.50","428.08","151.92","437.81","149.60","439.47","134.38","439.81","2.03","0.70"
"217",230,0,1,"1054.94","71.91","116.60","1.23","24.30","81.29","4.16","0.03","0.0450","0.0847","143.08","394.20","150.57","394.65","131.62","462.56","151.18","372.77","1.62","0.72"
"218",16,0,1,"1054.94","71.91","116.60","1.23","24.30","81.29","4.16","0.03","0.0450","0.0847","143.08","394.20","150.57","394.65","131.62","462.56","151.18","372.77","1.62","0.72"
"219",230,0,1,"915.32","82.69","109.58","1.22","37.34","71.77","3.87","0.03","0.0379","0.0513","134.47","415.70","150.91","426.45","153.10","438.14","127.74","405.09","1.33","0.83"
"220",16,0,1,"915.32","82.69","109.58","1.22","37.34","71.77","3.87","0.03","0.0379","0.0513","134.47","415.70","150.91","426.45","153.10","438.14","127.74","405.09","1.33","0.83"
"221",230,0,1,"1002.34","71.94","131.00","1.37","31.18","73.57","2.66","0.04","0.0382","0.0327","136.33","436.21","149.92","443.51","163.73","375.95","135.15","408.56","1.82","0.72"
"222",16,0,1,"1002.34","71.94","131.00","1.37","31.18","73.57","2.66","0.04","0.0382","0.0327","136.33","436.21","149.92","443.51","163.73","375.95","135.15","408.56","1.82","0.72"
"223",230,0,1,"1017.16","68.59","133.03","1.20","27.73","74.62","3.41","0.05","0.0624","0.0753","136.20","369.25","153.38","417.76","145.79","426.38","143.57","433.17","1.94","0.69"
"224",16,0,1,"1017.16","68.59","133.03","1.20","27.73","74.62","3.41","0.05","0.0624","0.0753","136.20","369.25","153.38","417.76","145.79","426.38","143.57","433.17","1.94","0.69"
"225",230,0,1,"863.90","80.25","142.18","1.11","28.82","84.39","3.82","0.04","0.0620","0.0277","141.54","397.74","145.27","372.00","165.07","400.25","133.73","405.16","1.77","0.80"
"226",16,0,1,"863.90","80.25","142.18","1.11","28.82","84.39","3.82","0.04","0.0620","0.0277","141.54","397.74","145.27","372.00","165.07","400.25","133.73","405.16","1.77","0.80"
"227",230,7,1,"988.77","69.65","134.95","1.19","28.11","84.48","0.99","0.04","0.0576","0.4191","148.00","527.24","149.09","421.90","147.91","390.54","149.70","480.66","1.94","0.70"
"228",16,7,1,"988.77","69.65","134.95","1.19","28.11","84.48","0.99","0.04","0.0576","0.4191","148.00","527.24","149.09","421.90","147.91","390.54","149.70","480.66","1.94","0.70"
"229",230,7,1,"1006.00","72.08","173.96","1.19","32.59","82.27","1.50","0.05","0.0130","0.3865","153.88","419.30","130.19","451.07","146.75","386.75","131.47","547.59","2.41","0.72"
"230",16,7,1,"1006.00","72.08","173.96","1.19","32.59","82.27","1.50","0.05","0.0130","0.3865","153.88","419.30","130.19","451.07","146.75","386.75","131.47","547.59","2.41","0.72"
"231",230,0,1,"1011.77","82.13","130.14","1.40","32.19","74.45","3.89","0.07","0.0362","0.0677","149.01","424.80","133.22","426.89","152.17","390.69","161.05","376.08","1.58","0.82"
"232",16,0,1,"1011.77","82.13","130.14","1.40","32.19","74.45","3.89","0.07","0.0362","0.0677","149.01","424.80","133.22","426.89","152.17","390.69","161.05","376.08","1.58","0.82"
"233",230,4,1,"970.95","56.85","130.23","1.15","27.23","65.87","2.98","0.43","0.3086","0.0696","142.54","413.91","148.77","419.53","145.27","450.98","140.48","412.05","2.29","0.57"
"234",16,4,1,"970.95","56.85","130.23","1.15","27.23","65.87","2.98","0.43","0.3086","0.0696","142.54","413.91","148.77","419.53","145.27","450.98","140.48","412.05","2.29","0.57"
"235",230,0,1,"934.91","63.69","114.59","1.23","25.38","83.35","3.68","0.08","0.0805","0.0784","139.86","423.75","149.42","363.62","143.68","428.89","163.46","449.54","1.80","0.64"
"236",16,0,1,"934.91","63.69","114.59","1.23","25.38","83.35","3.68","0.08","0.0805","0.0784","139.86","423.75","149.42","363.62","143.68","428.89","163.46","449.54","1.80","0.64"
"237",230,0,1,"944.91","71.70","132.51","1.19","23.26","85.81","3.68","0.06","0.0440","0.0549","138.20","380.98","151.89","416.19","149.07","407.85","141.06","372.15","1.85","0.72"
"238",16,0,1,"944.91","71.70","132.51","1.19","23.26","85.81","3.68","0.06","0.0440","0.0549","138.20","380.98","151.89","416.19","149.07","407.85","141.06","372.15","1.85","0.72"
"239",230,0,1,"1004.64","83.46","136.57","1.12","26.36","79.76","4.01","0.07","0.0357","0.0609","147.48","414.28","140.83","437.51","132.70","392.61","147.73","410.93","1.64","0.83"
"240",16,0,1,"1004.64","83.46","136.57","1.12","26.36","79.76","4.01","0.07","0.0357","0.0609","147.48","414.28","140.83","437.51","132.70","392.61","147.73","410.93","1.64","0.83"
"241",248,0,1,"931.18","55.19","130.95","1.34","25.87","79.33","3.57","0.04","0.0222","0.0463","145.04","396.88","157.83","440.35","126.73","394.38","164.49","423.88","2.37","0.55"
"242",213,0,1,"931.18","55.19","130.95","1.34","25.87","79.33","3.57","0.04","0.0222","0.0463","145.04","396.88","157.83","440.35","126.73","394.38","164.49","423.88","2.37","0.55"
"243",248,4,1,"985.49","84.43","145.52","1.23","27.68","82.53","3.52","0.40","0.2824","0.0409","127.35","413.09","154.07","467.68","144.68","478.80","138.15","432.71","1.72","0.84"
"244",213,4,1,"985.49","84.43","145.52","1.23","27.68","82.53","3.52","0.40","0.2824","0.0409","127.35","413.09","154.07","467.68","144.68","478.80","138.15","432.71","1.72","0.84"
"245",248,1,1,"993.82","78.08","85.45","1.16","31.40","76.87","3.59","0.03","0.0609","0.0540","128.01","377.39","149.51","430.56","144.76","438.63","147.28","488.92","1.09","0.78"
"246",213,1,1,"993.82","78.08","85.45","1.16","31.40","76.87","3.59","0.03","0.0609","0.0540","128.01","377.39","149.51","430.56","144.76","438.63","147.28","488.92","1.09","0.78"
"247",248,2,1,"1012.12","73.78","138.39","1.04","22.52","72.71","3.33","0.04","0.0571","0.0701","150.26","424.43","140.67","421.70","154.61","427.58","111.76","400.58","1.88","0.74"
